201802061550 41.6224 6.0412143.78  6.316.2699  8.11820.28 0.2 0.2 F646B 14061550.P18634   
 MND020 2   98.30    5.22   6.48   7.02  59.0 05803700.CVA CVA  20180206235059.  331.     
 TAP072 2   98.84    2.88   7.02   4.58 199.0 22303700.MNS NANO 20180206155012.  356.     
 TCU068 2   99.09    3.12   5.82   5.96 120.0 G7603700.SMT SMTA 20180206155000.  281.     
 TAP033 3   99.17    3.66   8.30   8.62 218.8 31503700.MNS NANO 20180206155009.  349.     
 TCU026 3   99.23    5.28   8.70  10.48 222.7 31603700.MNS NANO 20180206155006.  319.     
 TAP039 2   99.36    3.82   5.02   6.60 215.8 13603700.MNS NANO 20180206155006.  338.     
 TCU013 2   99.37    5.16   7.84   3.48 214.0 16203700.MNS NANO 20180206155004.  328.     
 TAP119 2   99.61    4.76   5.66   5.60  49.0 T401001.037  A900 20180206155106.  349.     
 MTN116 3   99.81    4.54   8.44   9.64 212.2 40703700.MNS NANO 20180206155008.    1.     
 TCU177 3   99.82    4.48   9.52   8.76 240.0 N2903700.SMT SMTA 20180206155000.  308.     
 TTN032 2  100.11    6.18   7.06   7.70 240.0 M3303700.SMT SMTA 20180206155000.  199.     
 TCU087 2  100.14    3.98   6.50   6.36 120.0 J0803700.SMT SMTA 20180206155000.  286.     
 TCU094 2  100.41    4.60   6.20   5.52 226.1 18703700.MNS NANO 20180206155006.  317.     
 TAP071 3  100.45    3.78   8.12   6.10 216.3 22003700.MNS NANO 20180206155012.  353.     
 TAP073 2  100.53    4.68   6.04   6.38 240.0 N2603700.SMT SMTA 20180206155000.  358.     
 TCU077 3  100.57    3.60   7.82   9.54 120.0 C0603700.SMT SMTA 20180206155000.  252.     
 TCU030 2  101.18    5.00   7.60   6.46 216.6 12303700.MNS NANO 20180206155006.  302.     
 TAP030 3  101.24    3.56   9.56   6.84 222.9 15603700.MNS NANO 20180206155009.  349.     
 TCU143 3  101.33    7.32  12.50  17.04 240.0 O1003700.SMT SMTA 20180206155000.  256.     
 MTN126 3  101.46    5.22  10.40  12.56  90.0 T038001.037  A900 20180206155043.  355.     
 TCU043 3  101.54    3.60   9.36   8.76 219.3 21003700.MNS NANO 20180206155006.  310.     
 TCU067 3  101.82    4.18   7.54   9.24 240.0 M0503700.SMT SMTA 20180206155000.  269.     
 TAP047 2  102.04    3.20   5.48   5.60 207.2 10903700.MNS NANO 20180206155013.  338.     
 TAP115 3  102.07    7.28  15.34  19.58 230.5 19403701.MNS NANO 20180206155003.  345.     
 TAP027 3  102.19    4.70   7.30   8.74 212.2 34703700.MNS NANO 20180206155012.  347.     
 TAP029 3  102.30    3.44   8.06   7.42 216.8 19803700.MNS NANO 20180206155008.  349.     
 HWA041 3  102.30    8.38  14.62  17.50 245.0 32903700.MNS NANO 20180206155009.  205.     
 TCU012 3  102.33    3.74   8.28   9.22 240.0 G7003700.SMT SMTA 20180206155000.  335.     
 TAP044 3  102.35    4.68   7.42   8.28 227.5 31703700.MNS NANO 20180206155004.  341.     
 TAP032 3  102.67   10.40  17.08  15.92 237.3 12403700.MNS NANO 20180206155006.  346.     
 TAP075 2  102.68    3.30   5.72   6.12 240.0 O1203700.SMT SMTA 20180206155000.    0.     
 TCU170 2  102.81    2.98   5.02   4.92 240.0 L7903700.SMT SMTA 20180206155000.  273.     
 TCU102 2  102.99    3.26   4.62   5.68 240.0 L5603700.SMT SMTA 20180206155000.  279.     
 TAP117 3  103.00    4.96  12.22   9.38  94.0 63203700.EVT K2   20180206155046.  349.     
 TRB017 2  103.03    3.08   5.52   6.12  51.0 01003700.CVA CVA  20180206235034.  280.     
 TCU032 3  103.21    4.58   6.86  10.68 240.0 L7003700.SMT SMTA 20180206155000.  297.     
 TRB006 2  103.32    3.72   5.72   6.34  48.0 03703700.CVA CVA  20180206155023.  290.     
 MTN106 2  103.37    3.70   5.90   5.64  88.0 T017001.037  A900 20180206155051.    6.     
 TAP043 3  103.41    5.26  14.18  10.48 231.1 14803700.MNS NANO 20180206155003.  342.     
 TCU044 2  103.46    4.02   5.48   3.88 240.0 O1903700.SMT SMTA 20180206155000.  289.     
 TCU128 2  103.49    3.36   5.42   3.48 120.0 B8303700.SMT SMTA 20180206155000.  290.     
 TAP054 3  103.53    6.24  10.92   9.42 180.0 C1003700.SMT SMTA 20180206155000.  344.     
 TAP126 3  103.56    5.48   8.72   9.38 240.0 N2803700.SMT SMTA 20180206155000.  344.     
 TAP026 3  103.75    6.28  15.82  14.12 219.0 22703701.MNS NANO 20180206155005.  348.     
 TAP080 2  103.90    4.00   7.22   7.08 206.0 22903700.MNS NANO 20180206155011.   12.     
 TAP069 2  103.96    1.56   1.94   3.28 189.7 43603700.MNS NANO 20180206155014.   15.     
 TCU101 2  104.02    2.94   4.00   4.50 240.0 L8203700.SMT SMTA 20180206155000.  278.     
 TRB013 3  104.08    8.86  11.84  12.86  81.0 02103700.CVA CVA  20180206155049.  343.     
 TCU017 2  104.13    4.46   6.08   7.56 120.0 D2503700.SMT SMTA 20180206155000.  316.     
 TCU156 2  104.15    2.68   4.02   3.94 240.0 L9803700.SMT SMTA 20180206155000.  280.     
 TAP078 2  104.25    2.82   5.20   5.50 202.7 24903700.MNS NANO 20180206155014.    8.     
 TAP022 3  104.44   13.02  16.32  22.08  93.0 99703700.EVT ETNA 20180206155045.  351.     
 TCU154 2  104.59    3.38   6.66   6.16 240.0 L6603700.SMT SMTA 20180206155000.  301.     
 TCU039 3  104.59    4.24   6.96   8.42 226.0 23903700.MNS NANO 20180206155011.  294.     
 TCU058 2  104.64    4.20   3.40   3.42 240.0 M0003700.SMT SMTA 20180206155000.  279.     
 TAP088 3  104.80    6.30  11.76  15.20  79.0 F7403700.EVT ETNA 20180206155045.  352.     
 TAP025 3  104.80    4.36   9.00  13.82  61.0 99503700.EVT ETNA 20180206155000.  347.     
 TCU099 3  104.80    2.34   8.20   3.50 240.0 M0603700.SMT SMTA 20180206155000.  272.     
 TCU065 4  104.83    9.34  28.70  13.98 237.2 16503700.MNS NANO 20180206155008.  267.     
 TCU066 2  104.94    3.00   5.76   6.04  60.0 B6803700.SMT SMTA 20180206155100.  277.     
 TCU049 2  105.02    3.40   5.54   7.32  48.0 18917400.CVA CVA  20180206155120.  275.     
 TCU157 3  105.09    4.32  10.34   9.56 240.0 N0403700.SMT SMTA 20180206155000.  266.     
 TAP021 3  105.10    6.08  13.98  13.32  82.0 F8003700.EVT ETNA 20180206155022.  350.     
 TCU022 3  105.25    4.82  11.08   8.42 224.8 18303700.MNS NANO 20180206155007.  315.     
 TAP109 3  105.40    5.72   8.78  10.54 120.0 D6503700.SMT SMTA 20180206155000.  351.     
 TCU132 2  105.45    5.40   7.56   6.60 240.0 N5103700.SMT SMTA 20180206155000.  300.     
 TCU042 3  105.46    4.22   9.34   8.90 240.0 L7203700.SMT SMTA 20180206155000.  298.     
 TCU103 2  105.58    2.58   5.96   4.76 196.8 20703700.MNS NANO 20180206155020.  283.     
 TAP020 3  105.65    5.46   9.88  11.02 180.0 C8403700.SMT SMTA 20180206155000.  349.     
 MND015 2  105.68    3.42   6.94   6.78  55.0 05717400.CVA CVA  20180206155119.  352.     
 TRB004 3  105.76    3.56   7.90   9.04  58.0 00403700.CVA CVA  20180206154956.  299.     
 TCU150 3  105.94    5.96  10.14  11.46 218.3 42803700.MNS NANO 20180206155016.  257.     
 TCU034 3  105.98    4.42  17.40  12.62 240.0 N2403700.SMT SMTA 20180206155000.  304.     
 TRB018 2  106.03    3.50   7.70   7.62  49.0 00903700.CVA CVA  20180206155109.  272.     
 TAP001 3  106.06    4.82   9.02   6.36 227.2 42103700.MNS NANO 20180206155004.  348.     
 TRB012 2  106.19    0.00   7.18   6.66  79.0 03503700.CVA CVA  20180206154843.  353.     
 TCU062 3  106.29    3.68   8.84  10.68 240.0 M0303700.SMT SMTA 20180206155000.  271.     
 TAP015 3  106.30    6.92   9.74  12.22 222.1 11503700.MNS NANO 20180206155009.  352.     
 TAP019 3  106.34    4.48  14.16  10.34  71.0 F7803700.EVT ETNA 20180206155054.  347.     
